,id,title,release_date,vote_average,vote_count
490,155,The Dark Knight,2008-07-14,8.5,29734
491,497,The Green Mile,1999-12-10,8.5,15416
492,680,Pulp Fiction,1994-09-10,8.5,25189
493,429,"The Good, the Bad and the Ugly",1966-12-23,8.5,7403
494,13,Forrest Gump,1994-06-23,8.5,24678
495,122,The Lord of the Rings: The Return of the King,2003-12-01,8.5,21605
496,995133,"The Boy, the Mole, the Fox and the Horse",2022-12-25,8.5,327
497,769,GoodFellas,1990-09-12,8.5,11263
498,372754,Dou kyu sei – Classmates,2016-02-20,8.5,306
499,704264,Primal: Tales of Savagery,2019-11-21,8.5,264
500,238,The Godfather,1972-03-14,8.7,17965
501,278,The Shawshank Redemption,1994-09-23,8.7,23805
502,240,The Godfather Part II,1974-12-20,8.6,10843
503,772071,Cuando Sea Joven,2022-09-14,8.5,236
504,19404,Dilwale Dulhania Le Jayenge,1995-10-19,8.6,4132
505,424,Schindler's List,1993-12-15,8.6,14078
506,129,Spirited Away,2001-07-20,8.5,14314
507,389,12 Angry Men,1957-04-10,8.5,7280
508,372058,Your Name.,2016-08-26,8.5,9854
509,496243,Parasite,2019-05-30,8.5,15751
510,155,The Dark Knight,2008-07-14,8.5,29734
511,497,The Green Mile,1999-12-10,8.5,15416
512,680,Pulp Fiction,1994-09-10,8.5,25189
513,429,"The Good, the Bad and the Ugly",1966-12-23,8.5,7403
514,13,Forrest Gump,1994-06-23,8.5,24678
515,122,The Lord of the Rings: The Return of the King,2003-12-01,8.5,21605
516,995133,"The Boy, the Mole, the Fox and the Horse",2022-12-25,8.5,327
517,769,GoodFellas,1990-09-12,8.5,11263
518,372754,Dou kyu sei – Classmates,2016-02-20,8.5,306
519,704264,Primal: Tales of Savagery,2019-11-21,8.5,264
520,238,The Godfather,1972-03-14,8.7,17965
521,278,The Shawshank Redemption,1994-09-23,8.7,23805
522,240,The Godfather Part II,1974-12-20,8.6,10843
523,772071,Cuando Sea Joven,2022-09-14,8.5,236
524,19404,Dilwale Dulhania Le Jayenge,1995-10-19,8.6,4132
525,424,Schindler's List,1993-12-15,8.6,14078
526,129,Spirited Away,2001-07-20,8.5,14314
527,389,12 Angry Men,1957-04-10,8.5,7280
528,372058,Your Name.,2016-08-26,8.5,9854
529,496243,Parasite,2019-05-30,8.5,15751
530,155,The Dark Knight,2008-07-14,8.5,29734
531,497,The Green Mile,1999-12-10,8.5,15416
532,680,Pulp Fiction,1994-09-10,8.5,25189
533,429,"The Good, the Bad and the Ugly",1966-12-23,8.5,7403
534,13,Forrest Gump,1994-06-23,8.5,24678
535,122,The Lord of the Rings: The Return of the King,2003-12-01,8.5,21605
536,995133,"The Boy, the Mole, the Fox and the Horse",2022-12-25,8.5,327
537,769,GoodFellas,1990-09-12,8.5,11263
538,372754,Dou kyu sei – Classmates,2016-02-20,8.5,306
539,704264,Primal: Tales of Savagery,2019-11-21,8.5,264
540,238,The Godfather,1972-03-14,8.7,17965
541,278,The Shawshank Redemption,1994-09-23,8.7,23805
542,240,The Godfather Part II,1974-12-20,8.6,10843
543,772071,Cuando Sea Joven,2022-09-14,8.5,236
544,19404,Dilwale Dulhania Le Jayenge,1995-10-19,8.6,4132
545,424,Schindler's List,1993-12-15,8.6,14078
546,129,Spirited Away,2001-07-20,8.5,14314
547,389,12 Angry Men,1957-04-10,8.5,7280
548,372058,Your Name.,2016-08-26,8.5,9854
549,496243,Parasite,2019-05-30,8.5,15751
550,155,The Dark Knight,2008-07-14,8.5,29734
551,497,The Green Mile,1999-12-10,8.5,15416
552,680,Pulp Fiction,1994-09-10,8.5,25189
553,429,"The Good, the Bad and the Ugly",1966-12-23,8.5,7403
554,13,Forrest Gump,1994-06-23,8.5,24678
555,122,The Lord of the Rings: The Return of the King,2003-12-01,8.5,21605
556,995133,"The Boy, the Mole, the Fox and the Horse",2022-12-25,8.5,327
557,769,GoodFellas,1990-09-12,8.5,11263
558,372754,Dou kyu sei – Classmates,2016-02-20,8.5,306
559,704264,Primal: Tales of Savagery,2019-11-21,8.5,264
560,238,The Godfather,1972-03-14,8.7,17965
561,278,The Shawshank Redemption,1994-09-23,8.7,23805
562,240,The Godfather Part II,1974-12-20,8.6,10843
563,772071,Cuando Sea Joven,2022-09-14,8.5,236
564,19404,Dilwale Dulhania Le Jayenge,1995-10-19,8.6,4132
565,424,Schindler's List,1993-12-15,8.6,14078
566,129,Spirited Away,2001-07-20,8.5,14314
567,389,12 Angry Men,1957-04-10,8.5,7280
568,372058,Your Name.,2016-08-26,8.5,9854
569,496243,Parasite,2019-05-30,8.5,15751
570,155,The Dark Knight,2008-07-14,8.5,29734
571,497,The Green Mile,1999-12-10,8.5,15416
572,680,Pulp Fiction,1994-09-10,8.5,25189
573,429,"The Good, the Bad and the Ugly",1966-12-23,8.5,7403
574,13,Forrest Gump,1994-06-23,8.5,24678
575,122,The Lord of the Rings: The Return of the King,2003-12-01,8.5,21605
576,995133,"The Boy, the Mole, the Fox and the Horse",2022-12-25,8.5,327
577,769,GoodFellas,1990-09-12,8.5,11263
578,372754,Dou kyu sei – Classmates,2016-02-20,8.5,306
579,704264,Primal: Tales of Savagery,2019-11-21,8.5,264
580,238,The Godfather,1972-03-14,8.7,17965
581,278,The Shawshank Redemption,1994-09-23,8.7,23805
582,240,The Godfather Part II,1974-12-20,8.6,10843
583,772071,Cuando Sea Joven,2022-09-14,8.5,236
584,19404,Dilwale Dulhania Le Jayenge,1995-10-19,8.6,4132
585,424,Schindler's List,1993-12-15,8.6,14078
586,129,Spirited Away,2001-07-20,8.5,14314
587,389,12 Angry Men,1957-04-10,8.5,7280
588,372058,Your Name.,2016-08-26,8.5,9854
589,496243,Parasite,2019-05-30,8.5,15751
590,155,The Dark Knight,2008-07-14,8.5,29734
591,497,The Green Mile,1999-12-10,8.5,15416
592,680,Pulp Fiction,1994-09-10,8.5,25189
593,429,"The Good, the Bad and the Ugly",1966-12-23,8.5,7403
594,13,Forrest Gump,1994-06-23,8.5,24678
595,122,The Lord of the Rings: The Return of the King,2003-12-01,8.5,21605
596,995133,"The Boy, the Mole, the Fox and the Horse",2022-12-25,8.5,327
597,769,GoodFellas,1990-09-12,8.5,11263
598,372754,Dou kyu sei – Classmates,2016-02-20,8.5,306
599,704264,Primal: Tales of Savagery,2019-11-21,8.5,264
600,238,The Godfather,1972-03-14,8.7,17965
601,278,The Shawshank Redemption,1994-09-23,8.7,23805
602,240,The Godfather Part II,1974-12-20,8.6,10843
603,772071,Cuando Sea Joven,2022-09-14,8.5,236
604,19404,Dilwale Dulhania Le Jayenge,1995-10-19,8.6,4132
605,424,Schindler's List,1993-12-15,8.6,14078
606,129,Spirited Away,2001-07-20,8.5,14314
607,389,12 Angry Men,1957-04-10,8.5,7280
608,372058,Your Name.,2016-08-26,8.5,9854
609,496243,Parasite,2019-05-30,8.5,15751
610,155,The Dark Knight,2008-07-14,8.5,29734
611,497,The Green Mile,1999-12-10,8.5,15416
612,680,Pulp Fiction,1994-09-10,8.5,25189
613,429,"The Good, the Bad and the Ugly",1966-12-23,8.5,7403
614,13,Forrest Gump,1994-06-23,8.5,24678
615,122,The Lord of the Rings: The Return of the King,2003-12-01,8.5,21605
616,995133,"The Boy, the Mole, the Fox and the Horse",2022-12-25,8.5,327
617,769,GoodFellas,1990-09-12,8.5,11263
618,372754,Dou kyu sei – Classmates,2016-02-20,8.5,306
619,704264,Primal: Tales of Savagery,2019-11-21,8.5,264
620,238,The Godfather,1972-03-14,8.7,17965
621,278,The Shawshank Redemption,1994-09-23,8.7,23805
622,240,The Godfather Part II,1974-12-20,8.6,10843
623,772071,Cuando Sea Joven,2022-09-14,8.5,236
624,19404,Dilwale Dulhania Le Jayenge,1995-10-19,8.6,4132
625,424,Schindler's List,1993-12-15,8.6,14078
626,129,Spirited Away,2001-07-20,8.5,14314
627,389,12 Angry Men,1957-04-10,8.5,7280
628,372058,Your Name.,2016-08-26,8.5,9854
629,496243,Parasite,2019-05-30,8.5,15751
630,155,The Dark Knight,2008-07-14,8.5,29734
631,497,The Green Mile,1999-12-10,8.5,15416
632,680,Pulp Fiction,1994-09-10,8.5,25189
633,429,"The Good, the Bad and the Ugly",1966-12-23,8.5,7403
634,13,Forrest Gump,1994-06-23,8.5,24678
635,122,The Lord of the Rings: The Return of the King,2003-12-01,8.5,21605
636,995133,"The Boy, the Mole, the Fox and the Horse",2022-12-25,8.5,327
637,769,GoodFellas,1990-09-12,8.5,11263
638,372754,Dou kyu sei – Classmates,2016-02-20,8.5,306
639,704264,Primal: Tales of Savagery,2019-11-21,8.5,264
640,238,The Godfather,1972-03-14,8.7,17965
641,278,The Shawshank Redemption,1994-09-23,8.7,23805
642,240,The Godfather Part II,1974-12-20,8.6,10843
643,772071,Cuando Sea Joven,2022-09-14,8.5,236
644,19404,Dilwale Dulhania Le Jayenge,1995-10-19,8.6,4132
645,424,Schindler's List,1993-12-15,8.6,14078
646,129,Spirited Away,2001-07-20,8.5,14314
647,389,12 Angry Men,1957-04-10,8.5,7280
648,372058,Your Name.,2016-08-26,8.5,9854
649,496243,Parasite,2019-05-30,8.5,15751
650,155,The Dark Knight,2008-07-14,8.5,29734
651,497,The Green Mile,1999-12-10,8.5,15416
652,680,Pulp Fiction,1994-09-10,8.5,25189
653,429,"The Good, the Bad and the Ugly",1966-12-23,8.5,7403
654,13,Forrest Gump,1994-06-23,8.5,24678
655,122,The Lord of the Rings: The Return of the King,2003-12-01,8.5,21605
656,995133,"The Boy, the Mole, the Fox and the Horse",2022-12-25,8.5,327
657,769,GoodFellas,1990-09-12,8.5,11263
658,372754,Dou kyu sei – Classmates,2016-02-20,8.5,306
659,704264,Primal: Tales of Savagery,2019-11-21,8.5,264
660,238,The Godfather,1972-03-14,8.7,17965
661,278,The Shawshank Redemption,1994-09-23,8.7,23805
662,240,The Godfather Part II,1974-12-20,8.6,10843
663,772071,Cuando Sea Joven,2022-09-14,8.5,236
664,19404,Dilwale Dulhania Le Jayenge,1995-10-19,8.6,4132
665,424,Schindler's List,1993-12-15,8.6,14078
666,129,Spirited Away,2001-07-20,8.5,14314
667,389,12 Angry Men,1957-04-10,8.5,7280
668,372058,Your Name.,2016-08-26,8.5,9854
669,496243,Parasite,2019-05-30,8.5,15751
670,155,The Dark Knight,2008-07-14,8.5,29734
671,497,The Green Mile,1999-12-10,8.5,15416
672,680,Pulp Fiction,1994-09-10,8.5,25189
673,429,"The Good, the Bad and the Ugly",1966-12-23,8.5,7403
674,13,Forrest Gump,1994-06-23,8.5,24678
675,122,The Lord of the Rings: The Return of the King,2003-12-01,8.5,21605
676,995133,"The Boy, the Mole, the Fox and the Horse",2022-12-25,8.5,327
677,769,GoodFellas,1990-09-12,8.5,11263
678,372754,Dou kyu sei – Classmates,2016-02-20,8.5,306
679,704264,Primal: Tales of Savagery,2019-11-21,8.5,264
680,238,The Godfather,1972-03-14,8.7,17965
681,278,The Shawshank Redemption,1994-09-23,8.7,23805
682,240,The Godfather Part II,1974-12-20,8.6,10843
683,772071,Cuando Sea Joven,2022-09-14,8.5,236
684,19404,Dilwale Dulhania Le Jayenge,1995-10-19,8.6,4132
685,424,Schindler's List,1993-12-15,8.6,14078
686,129,Spirited Away,2001-07-20,8.5,14314
687,389,12 Angry Men,1957-04-10,8.5,7280
688,372058,Your Name.,2016-08-26,8.5,9854
689,496243,Parasite,2019-05-30,8.5,15751
690,155,The Dark Knight,2008-07-14,8.5,29734
691,497,The Green Mile,1999-12-10,8.5,15416
692,680,Pulp Fiction,1994-09-10,8.5,25189
693,429,"The Good, the Bad and the Ugly",1966-12-23,8.5,7403
694,13,Forrest Gump,1994-06-23,8.5,24678
695,122,The Lord of the Rings: The Return of the King,2003-12-01,8.5,21605
696,995133,"The Boy, the Mole, the Fox and the Horse",2022-12-25,8.5,327
697,769,GoodFellas,1990-09-12,8.5,11263
698,372754,Dou kyu sei – Classmates,2016-02-20,8.5,306
699,704264,Primal: Tales of Savagery,2019-11-21,8.5,264
700,238,The Godfather,1972-03-14,8.7,17965
701,278,The Shawshank Redemption,1994-09-23,8.7,23805
702,240,The Godfather Part II,1974-12-20,8.6,10843
703,772071,Cuando Sea Joven,2022-09-14,8.5,236
704,19404,Dilwale Dulhania Le Jayenge,1995-10-19,8.6,4132
705,424,Schindler's List,1993-12-15,8.6,14078
706,129,Spirited Away,2001-07-20,8.5,14314
707,389,12 Angry Men,1957-04-10,8.5,7280
708,372058,Your Name.,2016-08-26,8.5,9854
709,496243,Parasite,2019-05-30,8.5,15751
710,155,The Dark Knight,2008-07-14,8.5,29734
711,497,The Green Mile,1999-12-10,8.5,15416
712,680,Pulp Fiction,1994-09-10,8.5,25189
713,429,"The Good, the Bad and the Ugly",1966-12-23,8.5,7403
714,13,Forrest Gump,1994-06-23,8.5,24678
715,122,The Lord of the Rings: The Return of the King,2003-12-01,8.5,21605
716,995133,"The Boy, the Mole, the Fox and the Horse",2022-12-25,8.5,327
717,769,GoodFellas,1990-09-12,8.5,11263
718,372754,Dou kyu sei – Classmates,2016-02-20,8.5,306
719,704264,Primal: Tales of Savagery,2019-11-21,8.5,264
720,238,The Godfather,1972-03-14,8.7,17965
721,278,The Shawshank Redemption,1994-09-23,8.7,23805
722,240,The Godfather Part II,1974-12-20,8.6,10843
723,772071,Cuando Sea Joven,2022-09-14,8.5,236
724,19404,Dilwale Dulhania Le Jayenge,1995-10-19,8.6,4132
725,424,Schindler's List,1993-12-15,8.6,14078
726,129,Spirited Away,2001-07-20,8.5,14314
727,389,12 Angry Men,1957-04-10,8.5,7280
728,372058,Your Name.,2016-08-26,8.5,9854
729,496243,Parasite,2019-05-30,8.5,15751
730,155,The Dark Knight,2008-07-14,8.5,29734
731,497,The Green Mile,1999-12-10,8.5,15416
732,680,Pulp Fiction,1994-09-10,8.5,25189
733,429,"The Good, the Bad and the Ugly",1966-12-23,8.5,7403
734,13,Forrest Gump,1994-06-23,8.5,24678
735,122,The Lord of the Rings: The Return of the King,2003-12-01,8.5,21605
736,995133,"The Boy, the Mole, the Fox and the Horse",2022-12-25,8.5,327
737,769,GoodFellas,1990-09-12,8.5,11263
738,372754,Dou kyu sei – Classmates,2016-02-20,8.5,306
739,704264,Primal: Tales of Savagery,2019-11-21,8.5,264
740,238,The Godfather,1972-03-14,8.7,17965
741,278,The Shawshank Redemption,1994-09-23,8.7,23805
742,240,The Godfather Part II,1974-12-20,8.6,10843
743,772071,Cuando Sea Joven,2022-09-14,8.5,236
744,19404,Dilwale Dulhania Le Jayenge,1995-10-19,8.6,4132
745,424,Schindler's List,1993-12-15,8.6,14078
746,129,Spirited Away,2001-07-20,8.5,14314
747,389,12 Angry Men,1957-04-10,8.5,7280
748,372058,Your Name.,2016-08-26,8.5,9854
749,496243,Parasite,2019-05-30,8.5,15751
750,155,The Dark Knight,2008-07-14,8.5,29734
751,497,The Green Mile,1999-12-10,8.5,15416
752,680,Pulp Fiction,1994-09-10,8.5,25189
753,429,"The Good, the Bad and the Ugly",1966-12-23,8.5,7403
754,13,Forrest Gump,1994-06-23,8.5,24678
755,122,The Lord of the Rings: The Return of the King,2003-12-01,8.5,21605
756,995133,"The Boy, the Mole, the Fox and the Horse",2022-12-25,8.5,327
757,769,GoodFellas,1990-09-12,8.5,11263
758,372754,Dou kyu sei – Classmates,2016-02-20,8.5,306
759,704264,Primal: Tales of Savagery,2019-11-21,8.5,264
760,238,The Godfather,1972-03-14,8.7,17965
761,278,The Shawshank Redemption,1994-09-23,8.7,23805
762,240,The Godfather Part II,1974-12-20,8.6,10843
763,772071,Cuando Sea Joven,2022-09-14,8.5,236
764,19404,Dilwale Dulhania Le Jayenge,1995-10-19,8.6,4132
765,424,Schindler's List,1993-12-15,8.6,14078
766,129,Spirited Away,2001-07-20,8.5,14314
767,389,12 Angry Men,1957-04-10,8.5,7280
768,372058,Your Name.,2016-08-26,8.5,9854
769,496243,Parasite,2019-05-30,8.5,15751
770,155,The Dark Knight,2008-07-14,8.5,29734
771,497,The Green Mile,1999-12-10,8.5,15416
772,680,Pulp Fiction,1994-09-10,8.5,25189
773,429,"The Good, the Bad and the Ugly",1966-12-23,8.5,7403
774,13,Forrest Gump,1994-06-23,8.5,24678
775,122,The Lord of the Rings: The Return of the King,2003-12-01,8.5,21605
776,995133,"The Boy, the Mole, the Fox and the Horse",2022-12-25,8.5,327
777,769,GoodFellas,1990-09-12,8.5,11263
778,372754,Dou kyu sei – Classmates,2016-02-20,8.5,306
779,704264,Primal: Tales of Savagery,2019-11-21,8.5,264
780,238,The Godfather,1972-03-14,8.7,17965
781,278,The Shawshank Redemption,1994-09-23,8.7,23805
782,240,The Godfather Part II,1974-12-20,8.6,10843
783,772071,Cuando Sea Joven,2022-09-14,8.5,236
784,19404,Dilwale Dulhania Le Jayenge,1995-10-19,8.6,4132
785,424,Schindler's List,1993-12-15,8.6,14078
786,129,Spirited Away,2001-07-20,8.5,14314
787,389,12 Angry Men,1957-04-10,8.5,7280
788,372058,Your Name.,2016-08-26,8.5,9854
789,496243,Parasite,2019-05-30,8.5,15751
790,155,The Dark Knight,2008-07-14,8.5,29734
791,497,The Green Mile,1999-12-10,8.5,15416
792,680,Pulp Fiction,1994-09-10,8.5,25189
793,429,"The Good, the Bad and the Ugly",1966-12-23,8.5,7403
794,13,Forrest Gump,1994-06-23,8.5,24678
795,122,The Lord of the Rings: The Return of the King,2003-12-01,8.5,21605
796,995133,"The Boy, the Mole, the Fox and the Horse",2022-12-25,8.5,327
797,769,GoodFellas,1990-09-12,8.5,11263
798,372754,Dou kyu sei – Classmates,2016-02-20,8.5,306
799,704264,Primal: Tales of Savagery,2019-11-21,8.5,264
800,238,The Godfather,1972-03-14,8.7,17965
801,278,The Shawshank Redemption,1994-09-23,8.7,23805
802,240,The Godfather Part II,1974-12-20,8.6,10843
803,772071,Cuando Sea Joven,2022-09-14,8.5,236
804,19404,Dilwale Dulhania Le Jayenge,1995-10-19,8.6,4132
805,424,Schindler's List,1993-12-15,8.6,14078
806,129,Spirited Away,2001-07-20,8.5,14314
807,389,12 Angry Men,1957-04-10,8.5,7280
808,372058,Your Name.,2016-08-26,8.5,9854
809,496243,Parasite,2019-05-30,8.5,15751
810,155,The Dark Knight,2008-07-14,8.5,29734
811,497,The Green Mile,1999-12-10,8.5,15416
812,680,Pulp Fiction,1994-09-10,8.5,25189
813,429,"The Good, the Bad and the Ugly",1966-12-23,8.5,7403
814,13,Forrest Gump,1994-06-23,8.5,24678
815,122,The Lord of the Rings: The Return of the King,2003-12-01,8.5,21605
816,995133,"The Boy, the Mole, the Fox and the Horse",2022-12-25,8.5,327
817,769,GoodFellas,1990-09-12,8.5,11263
818,372754,Dou kyu sei – Classmates,2016-02-20,8.5,306
819,704264,Primal: Tales of Savagery,2019-11-21,8.5,264
820,238,The Godfather,1972-03-14,8.7,17965
821,278,The Shawshank Redemption,1994-09-23,8.7,23805
822,240,The Godfather Part II,1974-12-20,8.6,10843
823,772071,Cuando Sea Joven,2022-09-14,8.5,236
824,19404,Dilwale Dulhania Le Jayenge,1995-10-19,8.6,4132
825,424,Schindler's List,1993-12-15,8.6,14078
826,129,Spirited Away,2001-07-20,8.5,14314
827,389,12 Angry Men,1957-04-10,8.5,7280
828,372058,Your Name.,2016-08-26,8.5,9854
829,496243,Parasite,2019-05-30,8.5,15751
830,155,The Dark Knight,2008-07-14,8.5,29734
831,497,The Green Mile,1999-12-10,8.5,15416
832,680,Pulp Fiction,1994-09-10,8.5,25189
833,429,"The Good, the Bad and the Ugly",1966-12-23,8.5,7403
834,13,Forrest Gump,1994-06-23,8.5,24678
835,122,The Lord of the Rings: The Return of the King,2003-12-01,8.5,21605
836,995133,"The Boy, the Mole, the Fox and the Horse",2022-12-25,8.5,327
837,769,GoodFellas,1990-09-12,8.5,11263
838,372754,Dou kyu sei – Classmates,2016-02-20,8.5,306
839,704264,Primal: Tales of Savagery,2019-11-21,8.5,264
840,238,The Godfather,1972-03-14,8.7,17965
841,278,The Shawshank Redemption,1994-09-23,8.7,23805
842,240,The Godfather Part II,1974-12-20,8.6,10843
843,772071,Cuando Sea Joven,2022-09-14,8.5,236
844,19404,Dilwale Dulhania Le Jayenge,1995-10-19,8.6,4132
845,424,Schindler's List,1993-12-15,8.6,14078
846,129,Spirited Away,2001-07-20,8.5,14314
847,389,12 Angry Men,1957-04-10,8.5,7280
848,372058,Your Name.,2016-08-26,8.5,9854
849,496243,Parasite,2019-05-30,8.5,15751
850,155,The Dark Knight,2008-07-14,8.5,29734
851,497,The Green Mile,1999-12-10,8.5,15416
852,680,Pulp Fiction,1994-09-10,8.5,25189
853,429,"The Good, the Bad and the Ugly",1966-12-23,8.5,7403
854,13,Forrest Gump,1994-06-23,8.5,24678
855,122,The Lord of the Rings: The Return of the King,2003-12-01,8.5,21605
856,995133,"The Boy, the Mole, the Fox and the Horse",2022-12-25,8.5,327
857,769,GoodFellas,1990-09-12,8.5,11263
858,372754,Dou kyu sei – Classmates,2016-02-20,8.5,306
859,704264,Primal: Tales of Savagery,2019-11-21,8.5,264
860,238,The Godfather,1972-03-14,8.7,17965
861,278,The Shawshank Redemption,1994-09-23,8.7,23805
862,240,The Godfather Part II,1974-12-20,8.6,10843
863,772071,Cuando Sea Joven,2022-09-14,8.5,236
864,19404,Dilwale Dulhania Le Jayenge,1995-10-19,8.6,4132
865,424,Schindler's List,1993-12-15,8.6,14078
866,129,Spirited Away,2001-07-20,8.5,14314
867,389,12 Angry Men,1957-04-10,8.5,7280
868,372058,Your Name.,2016-08-26,8.5,9854
869,496243,Parasite,2019-05-30,8.5,15751
870,155,The Dark Knight,2008-07-14,8.5,29734
871,497,The Green Mile,1999-12-10,8.5,15416
872,680,Pulp Fiction,1994-09-10,8.5,25189
873,429,"The Good, the Bad and the Ugly",1966-12-23,8.5,7403
874,13,Forrest Gump,1994-06-23,8.5,24678
875,122,The Lord of the Rings: The Return of the King,2003-12-01,8.5,21605
876,995133,"The Boy, the Mole, the Fox and the Horse",2022-12-25,8.5,327
877,769,GoodFellas,1990-09-12,8.5,11263
878,372754,Dou kyu sei – Classmates,2016-02-20,8.5,306
879,704264,Primal: Tales of Savagery,2019-11-21,8.5,264
880,238,The Godfather,1972-03-14,8.7,17965
881,278,The Shawshank Redemption,1994-09-23,8.7,23805
882,240,The Godfather Part II,1974-12-20,8.6,10843
883,772071,Cuando Sea Joven,2022-09-14,8.5,236
884,19404,Dilwale Dulhania Le Jayenge,1995-10-19,8.6,4132
885,424,Schindler's List,1993-12-15,8.6,14078
886,129,Spirited Away,2001-07-20,8.5,14314
887,389,12 Angry Men,1957-04-10,8.5,7280
888,372058,Your Name.,2016-08-26,8.5,9854
889,496243,Parasite,2019-05-30,8.5,15751
890,155,The Dark Knight,2008-07-14,8.5,29734
891,497,The Green Mile,1999-12-10,8.5,15416
892,680,Pulp Fiction,1994-09-10,8.5,25189
893,429,"The Good, the Bad and the Ugly",1966-12-23,8.5,7403
894,13,Forrest Gump,1994-06-23,8.5,24678
895,122,The Lord of the Rings: The Return of the King,2003-12-01,8.5,21605
896,995133,"The Boy, the Mole, the Fox and the Horse",2022-12-25,8.5,327
897,769,GoodFellas,1990-09-12,8.5,11263
898,372754,Dou kyu sei – Classmates,2016-02-20,8.5,306
899,704264,Primal: Tales of Savagery,2019-11-21,8.5,264
900,238,The Godfather,1972-03-14,8.7,17965
901,278,The Shawshank Redemption,1994-09-23,8.7,23805
